resource.h, Line: 3, Word: 1
X Delete, Line: 7598, Word: 1
Tools Menu, Line: 7604, Word: 1
Insert Tool..., Line: 7606, Word: 1
Save tools to file..., Line: 7607, Word: 1
Tool context, Line: 7613, Word: 1
Edit..., Line: 7615, Word: 1
Delete, Line: 7616, Word: 1
Postbox, Line: 7622, Word: 1
Post..., Line: 7624, Word: 1
Time estimation..., Line: 7625, Word: 1
Group by, Line: 7626, Word: 1
1, Line: 7628, Word: 1
2, Line: 7629, Word: 1
3, Line: 7630, Word: 1
4, Line: 7631, Word: 1
5, Line: 7632, Word: 1
6, Line: 7633, Word: 1
7, Line: 7634, Word: 1
8, Line: 7635, Word: 1
9, Line: 7636, Word: 1
10, Line: 7637, Word: 1
Sort, Line: 7639, Word: 1
Alphabethical, Line: 7641, Word: 1
Numerical, Line: 7642, Word: 1
WCS coordinates, Line: 7643, Word: 1
Nearest position, Line: 7644, Word: 1
Sort recursive, Line: 7646, Word: 1
Alphabethical, Line: 7648, Word: 1
Numerical, Line: 7649, Word: 1
WCS coordinates, Line: 7650, Word: 1
Nearest position, Line: 7651, Word: 1
Sort settings..., Line: 7653, Word: 1
Change post settings..., Line: 7654, Word: 1
Clear postbox, Line: 7655, Word: 1
Operation, Line: 7661, Word: 1
Show toolpath, Line: 7663, Word: 1
Hide toolpath, Line: 7664, Word: 1
Change geometry, Line: 7665, Word: 1
See parameters..., Line: 7666, Word: 1
Post..., Line: 7667, Word: 1
Send to postbox, Line: 7668, Word: 1
Simple animation..., Line: 7669, Word: 1
MachSim, Line: 7670, Word: 1
Time Estimation..., Line: 7671, Word: 1
Delete, Line: 7672, Word: 1
To Iges..., Line: 7673, Word: 1
Arc Fit..., Line: 7674, Word: 1
Add to templates, Line: 7675, Word: 1
Copy Transform..., Line: 7676, Word: 1
Check All, Line: 7677, Word: 1
Uncheck All, Line: 7678, Word: 1
Send checked to post, Line: 7679, Word: 1
Check selected, Line: 7680, Word: 1
Taper interactor, Line: 7681, Word: 1
Show checked, Line: 7683, Word: 1
Hide all, Line: 7684, Word: 1
MachSurfHeader, Line: 7691, Word: 1
Insert..., Line: 7693, Word: 1
MachSurf commands, Line: 7699, Word: 1
Delete , Line: 7701, Word: 1
Show, Line: 7702, Word: 1
Hide, Line: 7703, Word: 1
MachCurvHeader, Line: 7709, Word: 1
Insert..., Line: 7711, Word: 1
MachCurv Menu, Line: 7717, Word: 1
Delete, Line: 7719, Word: 1
Show, Line: 7720, Word: 1
Hide, Line: 7721, Word: 1
LeadsHeaderContext, Line: 7727, Word: 1
Insert Lead..., Line: 7729, Word: 1
Save Leads to file..., Line: 7730, Word: 1
Leads Context , Line: 7736, Word: 1
Edit, Line: 7738, Word: 1
Delete, Line: 7739, Word: 1
GaugeChecksHeader, Line: 7745, Word: 1
Insert, Line: 7747, Word: 1
Milling, Line: 7753, Word: 1
Tools..., Line: 7755, Word: 1
Tables..., Line: 7756, Word: 1
Select machining surfaces..., Line: 7757, Word: 1
Select machining curves..., Line: 7758, Word: 1
Make lead-links..., Line: 7759, Word: 1
Make machining operation..., Line: 7760, Word: 1
Contour 2D..., Line: 7761, Word: 1
Compact Cutting..., Line: 7762, Word: 1
Compact true shape cutting..., Line: 7763, Word: 1
Drilling Page..., Line: 7764, Word: 1
Blade Cutting, Line: 7765, Word: 1
Multi Axis Edge Cutting..., Line: 7766, Word: 1
NC Toolpaths..., Line: 7767, Word: 1
Torna Stok Hesaplama..., Line: 7768, Word: 1
Automated contour cutting..., Line: 7769, Word: 1
Mill Turn Operation..., Line: 7770, Word: 1
Settings..., Line: 7771, Word: 1
&Help, Line: 7777, Word: 1
Help..., Line: 7779, Word: 1
Tutorials..., Line: 7780, Word: 1
&About..., Line: 7781, Word: 1
Wire, Line: 7787, Word: 1
Single Contour Cutting..., Line: 7789, Word: 1
Multi Contour Cutting..., Line: 7790, Word: 1
4 Axis Cutting..., Line: 7791, Word: 1
Post Processor Settings..., Line: 7792, Word: 1
Technologic Parameters DB..., Line: 7793, Word: 1
Surface Wire Cutting..., Line: 7794, Word: 1
Surface Wire Cutting 2..., Line: 7795, Word: 1
Conic + vertical cut..., Line: 7796, Word: 1
MicroPattern, Line: 7802, Word: 1
Make torch path..., Line: 7804, Word: 1
Snapshot..., Line: 7805, Word: 1
MicroPattern, Line: 7811, Word: 1
5 axis laser texturing..., Line: 7813, Word: 1
Selection, Line: 7819, Word: 1
Clear all, Line: 7821, Word: 1
Check all, Line: 7822, Word: 1
Kinematic tree header, Line: 7828, Word: 1
Import kinematic set..., Line: 7830, Word: 1
Add new kinematic set..., Line: 7831, Word: 1
Kinematic set, Line: 7837, Word: 1
Add new part, Line: 7839, Word: 1
Edit set..., Line: 7840, Word: 1
Simulate operation..., Line: 7841, Word: 1
Export set..., Line: 7842, Word: 1
Add line..., Line: 7843, Word: 1
Delete set  X, Line: 7844, Word: 1
Kinematic part, Line: 7850, Word: 1
Add part under..., Line: 7852, Word: 1
Change parent..., Line: 7853, Word: 1
Hide, Line: 7854, Word: 1
Show, Line: 7855, Word: 1
Edit part..., Line: 7856, Word: 1
Set axis ofset zero, Line: 7857, Word: 1
Delete part  X, Line: 7858, Word: 1
CopyAnyPart, Line: 7864, Word: 1
Set priority..., Line: 7866, Word: 1
Manuel Nest..., Line: 7867, Word: 1
Delete  X, Line: 7868, Word: 1
CopyAnyStock, Line: 7874, Word: 1
Post, Line: 7876, Word: 1
Set priority..., Line: 7877, Word: 1
Make default, Line: 7878, Word: 1
Delete   X, Line: 7879, Word: 1
ThreadExplorerMenu, Line: 7885, Word: 1
Suspend, Line: 7887, Word: 1
Resume, Line: 7888, Word: 1
Hide GUI, Line: 7889, Word: 1
GroupAndSort, Line: 7895, Word: 1
Group by, Line: 7897, Word: 1
1, Line: 7899, Word: 1
2, Line: 7900, Word: 1
3, Line: 7901, Word: 1
Sort by, Line: 7903, Word: 1
1, Line: 7905, Word: 1
2, Line: 7906, Word: 1
3, Line: 7907, Word: 1
Delete           X, Line: 7909, Word: 1
, Line: 7915, Word: 1
Hide, Line: 7917, Word: 1
Group, Line: 7918, Word: 1
Insert tree link..., Line: 7920, Word: 1
Auto loop..., Line: 7921, Word: 1
Search overlaps..., Line: 7922, Word: 1
Transform, Line: 7924, Word: 1
Move, Line: 7926, Word: 1
Rotate, Line: 7927, Word: 1
Scale, Line: 7928, Word: 1
Mirror, Line: 7929, Word: 1
Dynamic, Line: 7930, Word: 1
Move on work, Line: 7931, Word: 1
Curve, Line: 7933, Word: 1
Offset, Line: 7935, Word: 1
Split curves, Line: 7936, Word: 1
Fillet, Line: 7937, Word: 1
Project, Line: 7938, Word: 1
Min distance line, Line: 7939, Word: 1
Join curves, Line: 7940, Word: 1
Extrude, Line: 7941, Word: 1
Revolve, Line: 7942, Word: 1
Make Solid 2.5D, Line: 7943, Word: 1
Make convex hull..., Line: 7944, Word: 1
Make hull..., Line: 7945, Word: 1
Edit control points, Line: 7946, Word: 1
Break planar curves by slope, Line: 7947, Word: 1
From surface silhouette, Line: 7948, Word: 1
Surface, Line: 7950, Word: 1
Extract surface edges, Line: 7952, Word: 1
Fill gaps, Line: 7953, Word: 1
Offset surface, Line: 7954, Word: 1
Make normal lines..., Line: 7955, Word: 1
Edit control points, Line: 7956, Word: 1
Delta move control points by surface, Line: 7957, Word: 1
Extend control points of surface..., Line: 7958, Word: 1
Path2D, Line: 7960, Word: 1
Make from curves, Line: 7962, Word: 1
Explode to curves, Line: 7963, Word: 1
Position on solid 2D, Line: 7964, Word: 1
Solid2D, Line: 7966, Word: 1
Parametric shapes, Line: 7968, Word: 1
Make from curves, Line: 7969, Word: 1
Boolean unite, Line: 7970, Word: 1
Boolean subtract, Line: 7971, Word: 1
Boolean intersect, Line: 7972, Word: 1
Hatch, Line: 7973, Word: 1
Offset, Line: 7974, Word: 1
Explode to curves, Line: 7975, Word: 1
Hollow, Line: 7976, Word: 1
Add path, Line: 7977, Word: 1
Position on solid 2D, Line: 7978, Word: 1
Fillet, Line: 7979, Word: 1
Chamfer, Line: 7980, Word: 1
Reorder loop, Line: 7981, Word: 1
Contour 2D, Line: 7983, Word: 1
Machine selected curves by active template, Line: 7985, Word: 1
Wire, Line: 7987, Word: 1
Single contour cutting..., Line: 7989, Word: 1
Multi contour cutting..., Line: 7990, Word: 1
Compact cutting..., Line: 7992, Word: 1
Compact true shape cutting, Line: 7993, Word: 1
Select part outline..., Line: 7995, Word: 1
Select part inner holes..., Line: 7996, Word: 1
Select bend lines..., Line: 7997, Word: 1
Add rectangle stock..., Line: 7998, Word: 1
Add free shape stock..., Line: 7999, Word: 1
Manuel nesting..., Line: 8000, Word: 1
Show dialog..., Line: 8001, Word: 1
Visual properties..., Line: 8003, Word: 1
Edit text, Line: 8004, Word: 1
MwTemplates, Line: 8010, Word: 1
Load, Line: 8012, Word: 1
Rename, Line: 8013, Word: 1
Delete, Line: 8014, Word: 1
MwTemplateHeader, Line: 8020, Word: 1
Import, Line: 8022, Word: 1
Export, Line: 8023, Word: 1
VSPGen, Line: 8029, Word: 1
Edit synchronization..., Line: 8031, Word: 1
TextureMap Header, Line: 8037, Word: 1
Show, Line: 8039, Word: 1
Hide, Line: 8040, Word: 1
Segmentation..., Line: 8041, Word: 1
Attach geometry to textures..., Line: 8042, Word: 1
Coordinate Systems, Line: 8048, Word: 1
Show, Line: 8050, Word: 1
Hide, Line: 8051, Word: 1
Set as active system, Line: 8052, Word: 1
Attach geometries..., Line: 8053, Word: 1
Dynamic Transform, Line: 8054, Word: 1
Reorient to active system, Line: 8055, Word: 1
Delete, Line: 8056, Word: 1
Languanges, Line: 8062, Word: 1
TR, Line: 8064, Word: 1
ENG, Line: 8065, Word: 1
Write2SRC, Line: 8066, Word: 1
Stone nesting, Line: 8072, Word: 1
Freeze transformation, Line: 8074, Word: 1
Let transformation, Line: 8075, Word: 1
Lock button, Line: 8076, Word: 1
Unlock button, Line: 8077, Word: 1
Reset button position, Line: 8078, Word: 1
Edit reorder operations, Line: 8079, Word: 1
Move to..., Line: 8080, Word: 1
Rotate..., Line: 8081, Word: 1
Copy clone, Line: 8082, Word: 1
Delete, Line: 8083, Word: 1
This part, Line: 8085, Word: 1
Selected parts, Line: 8086, Word: 1
Undelete all, Line: 8087, Word: 1
Show, Line: 8089, Word: 1
Information, Line: 8091, Word: 1
Tool section lines, Line: 8092, Word: 1
Hatch, Line: 8093, Word: 1
Operations, Line: 8094, Word: 1
Hide, Line: 8096, Word: 1
Information, Line: 8098, Word: 1
Tool section lines, Line: 8099, Word: 1
Hatch, Line: 8100, Word: 1
Operations, Line: 8101, Word: 1
Stone nesting stock, Line: 8108, Word: 1
Select this, Line: 8110, Word: 1
Show information, Line: 8111, Word: 1
Hide information, Line: 8112, Word: 1
Delete, Line: 8113, Word: 1
Delete selected stock, Line: 8115, Word: 1
Undelete all parts, Line: 8116, Word: 1
Undelete all stock, Line: 8117, Word: 1
Optimize and send to machine, Line: 8119, Word: 1
Blade cut context menu, Line: 8125, Word: 1
Add to templates, Line: 8127, Word: 1
Delete template if, Line: 8128, Word: 1
Rename, Line: 8129, Word: 1
ValueCollector, Line: 8135, Word: 1
Edit value, Line: 8137, Word: 1
Supports and vacuums, Line: 8143, Word: 1
Add..., Line: 8145, Word: 1
Delete, Line: 8146, Word: 1
Stone part solid reference point, Line: 8152, Word: 1
Add milling operation, Line: 8154, Word: 1
Add sew blade operation, Line: 8155, Word: 1
Add 5 axis operation, Line: 8156, Word: 1
Edit reorder operations, Line: 8157, Word: 1
Set priority grade, Line: 8158, Word: 1
Show operations, Line: 8159, Word: 1
Hide operations, Line: 8160, Word: 1
Reset loop start position, Line: 8161, Word: 1
Clear operations, Line: 8162, Word: 1
Solid2dGraphic, Line: 8168, Word: 1
Edit parameters..., Line: 8170, Word: 1
Solid2dTransform, Line: 8176, Word: 1
Retransform, Line: 8178, Word: 1
Shapes2d, Line: 8184, Word: 1
Export, Line: 8186, Word: 1
Import, Line: 8187, Word: 1
Tree VConfig, Line: 8193, Word: 1
Load, Line: 8195, Word: 1
Save, Line: 8196, Word: 1
Pack, Line: 8197, Word: 1
Unpack, Line: 8198, Word: 1
VTransformationGroup, Line: 8204, Word: 1
Show, Line: 8206, Word: 1
Hide, Line: 8207, Word: 1
Write to disk, Line: 8208, Word: 1
Control panel, Line: 8209, Word: 1
Transform all, Line: 8210, Word: 1
Add part by link name, Line: 8211, Word: 1
Add tool by name, Line: 8212, Word: 1
Direct transformation, Line: 8213, Word: 1
Inverse transformation, Line: 8214, Word: 1
Show WCS, Line: 8215, Word: 1
Tolerances and probabilities, Line: 8216, Word: 1
res\\html_ata.htm, Line: 8444, Word: 1
StlModel, Line: 8454, Word: 1
CoordinateSystem, Line: 8455, Word: 1
Point, Line: 8456, Word: 1
Curve, Line: 8457, Word: 1
Surface, Line: 8458, Word: 1
Folder, Line: 8459, Word: 1
InfoTexts, Line: 8460, Word: 1
RecycleBin, Line: 8461, Word: 1
RecycledItem, Line: 8462, Word: 1
Transformation, Line: 8463, Word: 1
Point, Line: 8464, Word: 1
Vector, Line: 8465, Word: 1
Box, Line: 8466, Word: 1
Dimension, Line: 8467, Word: 1
View, Line: 8468, Word: 1
Table, Line: 8473, Word: 1
Text, Line: 8474, Word: 1
TriangleModel, Line: 8475, Word: 1
Label, Line: 8476, Word: 1
VisualModel, Line: 8477, Word: 1
BoundaryCurve, Line: 8478, Word: 1
Number of surfaces: , Line: 8479, Word: 1
File unit is NOT METRIC. You may need to scale !, Line: 8480, Word: 1
 surfaces successfully imported., Line: 8481, Word: 1
Number of curves: , Line: 8482, Word: 1
curves succesfully imported., Line: 8483, Word: 1
Number of points: , Line: 8484, Word: 1
points successfully imported., Line: 8485, Word: 1
Ready to serve you..., Line: 8486, Word: 1
--> Saving to file..., Line: 8487, Word: 1
Directory creation failed!, Line: 8488, Word: 1
Save directory can not be removed!, Line: 8493, Word: 1
Save not completed!, Line: 8494, Word: 1
--> Opening file..., Line: 8495, Word: 1
Fileintro.txt could not be opened!, Line: 8496, Word: 1
Delete file failed!, Line: 8497, Word: 1
Remove directory failed!, Line: 8498, Word: 1
Open done..., Line: 8499, Word: 1
Open file not completed!, Line: 8500, Word: 1
Failed to add file to zip archive, Line: 8501, Word: 1
 added to archive, Line: 8502, Word: 1
Delete file failed, Line: 8503, Word: 1
Extracting files from zip archive..., Line: 8504, Word: 1
Extract done., Line: 8505, Word: 1
 saving, Line: 8506, Word: 1
 objects, Line: 8507, Word: 1
 file can not be opened!, Line: 8508, Word: 1
 saved..., Line: 8513, Word: 1
Unknown exception while saving file!, Line: 8514, Word: 1
 reading , Line: 8515, Word: 1
File can not be opened for reading, Line: 8516, Word: 1
Imported..., Line: 8517, Word: 1
Save done..., Line: 8518, Word: 1
Untrimmed surfaces are read..., Line: 8519, Word: 1
Trimmed surfaces are read..., Line: 8520, Word: 1
Bounded surfaces are read..., Line: 8521, Word: 1
Curves are read..., Line: 8522, Word: 1
IGES FILE EXPORT --->, Line: 8523, Word: 1
SELECT SURFACES , CURVES , POINTS , TABLES TO EXPORT..., Line: 8524, Word: 1
DEFINE A VECTOR BY 2 POINTS -->, Line: 8525, Word: 1
SELECT START POINT OF VECTOR..., Line: 8526, Word: 1
SELECT END POINT OF VECTOR..., Line: 8527, Word: 1
MAKE A LINK NODE IN TREE VIEW -->, Line: 8528, Word: 1
SELECT MODELS THAT LINK WILL POINT TO..., Line: 8533, Word: 1
CHANGE VIEW DIRECTION -->, Line: 8534, Word: 1
SELECT A VECTOR TO DEFINE NEW VIEW DIRECTION..., Line: 8535, Word: 1
CLIP VIEW WITH PLANE -->, Line: 8536, Word: 1
DEFINE CLIP PLANE'S NORMAL VECTOR..., Line: 8537, Word: 1
DIMENSION DISTANCE -->, Line: 8538, Word: 1
SELECT FIRST POINT FOR DISTANCE DIMENSIONING..., Line: 8539, Word: 1
SELECT SECOND POINT FOR DISTANCE DIMENSIONING..., Line: 8540, Word: 1
Coordinate system origin and X direction point can not be coincident !, Line: 8541, Word: 1
X direction point can not be on Z axis line!, Line: 8542, Word: 1
MAKE A COORDINATE SYSTEM -->, Line: 8543, Word: 1
SELECT COORDINATE SYSTEM ORIGIN POINT..., Line: 8544, Word: 1
DEFINE A VECTOR FOR Z AXIS OF COORDINATE SYSTEM..., Line: 8545, Word: 1
SELECT A POINT ON POSITIVE X AXIS LINE..., Line: 8546, Word: 1
DYNAMIC TRANSFORMATION -->, Line: 8547, Word: 1
SELECT MODELS TO TRANSFORM DYNAMICALLY..., Line: 8548, Word: 1
CHANGE VISUAL ATTRIBUTES -->, Line: 8553, Word: 1
SELECT MODELS TO CHANGE VISUAL ATTRIBUTES..., Line: 8554, Word: 1
EXPORT STL FILE -->, Line: 8555, Word: 1
SELECT SURFACE MODELS TO EXPORT TO STL FILE..., Line: 8556, Word: 1
HIDE MODELS -->, Line: 8557, Word: 1
SELECT MODELS TO HIDE..., Line: 8558, Word: 1
POINT:, Line: 8559, Word: 1
POINT 1:, Line: 8560, Word: 1
POINT 2:, Line: 8561, Word: 1
DELTA:, Line: 8562, Word: 1
ANGLE IN DEGREES: , Line: 8563, Word: 1
VOLUME TO DEFINED PLANE :, Line: 8564, Word: 1
AREA:, Line: 8565, Word: 1
AREA XY:, Line: 8566, Word: 1
AREA XZ:, Line: 8567, Word: 1
AREA YZ:, Line: 8568, Word: 1
MAKE LABEL -->, Line: 8573, Word: 1
SELECT START POINT OF LABEL..., Line: 8574, Word: 1
only principal planes are supported for mirror, Line: 8575, Word: 1
MIRROR MODELS -->, Line: 8576, Word: 1
Move, Line: 8577, Word: 1
Rotate, Line: 8578, Word: 1
Mirror, Line: 8579, Word: 1
Scale, Line: 8580, Word: 1
Stepover=, Line: 8581, Word: 1
Stepdown=, Line: 8582, Word: 1
Tolerance=, Line: 8583, Word: 1
Thickness=, Line: 8584, Word: 1
Angle to X axis=, Line: 8585, Word: 1
Max z=, Line: 8586, Word: 1
Min z=, Line: 8587, Word: 1
SELECT MODELS TO MIRROR..., Line: 8592, Word: 1
SELECT MIRROR PLANE BASE POINT..., Line: 8593, Word: 1
MODIFY COORDINATE SYSTEM -->, Line: 8594, Word: 1
SELECT A COORDINATE SYSTEM..., Line: 8595, Word: 1
MOVE MODEL -->, Line: 8600, Word: 1
SELECT MODELS TO MOVE..., Line: 8601, Word: 1
SELECT TRANSLATION LINE FIRST POINT..., Line: 8602, Word: 1
SELECT TRANSLATION LINE SECOND POINT..., Line: 8603, Word: 1
REORIENT MODELS -->, Line: 8604, Word: 1
SELECT MODELS TO REORIENT..., Line: 8605, Word: 1
SELECT START COORDINATE SYSTEM..., Line: 8606, Word: 1
SELECT DESTINATION COORDINATE SYSTEM..., Line: 8607, Word: 1
SELECTION ABORTED BY USER!, Line: 8608, Word: 1
Unknown exception occured!, Line: 8609, Word: 1
Operation could not be completed!, Line: 8610, Word: 1
Command completed succesfully., Line: 8611, Word: 1
ROTATE MODEL -->, Line: 8612, Word: 1
SELECT MODELS TO ROTATE ..., Line: 8613, Word: 1
SELECT ROTATION CENTER ..., Line: 8614, Word: 1
SELECT ROTATION AXIS ..., Line: 8615, Word: 1
SCALE MODELS-->, Line: 8620, Word: 1
SELECT MODELS TO SCALE..., Line: 8621, Word: 1
SET ROTATION CENTER POINT-->, Line: 8622, Word: 1
SELECT ROTATION CENTER POINT..., Line: 8623, Word: 1
UNHIDE MODELS..., Line: 8624, Word: 1
SELECT MODELS TO UNHIDE..., Line: 8625, Word: 1
Triangulation tolerance should be greater than 0.00005!, Line: 8626, Word: 1
Vector's magnitude is 0!, Line: 8627, Word: 1
ERROR:  Could not load dll  , Line: 8628, Word: 1
You can not delete this view!, Line: 8629, Word: 1
Please start a new project by File-->New command , then retry to open., Line: 8630, Word: 1
Fail to load toolbar!, Line: 8631, Word: 1
Fail to load menu!, Line: 8632, Word: 1
You should select at least one model, Line: 8633, Word: 1
SolidCNC, Line: 8638, Word: 1
SolidCNC Doc, Line: 8639, Word: 1
ON, Line: 8640, Word: 1
Record bin file:, Line: 8641, Word: 1
OFF, Line: 8642, Word: 1
ON, Line: 8643, Word: 1
Part min-max z:, Line: 8644, Word: 1
user defined, Line: 8645, Word: 1
automatic, Line: 8646, Word: 1
Rotation direction:, Line: 8647, Word: 1
CW, Line: 8648, Word: 1
CCW, Line: 8649, Word: 1
Cutting direction:, Line: 8650, Word: 1
Climb, Line: 8651, Word: 1
Conventional, Line: 8652, Word: 1
Trim to flute length:, Line: 8653, Word: 1
Init dll failed!, Line: 8658, Word: 1
License error !, Line: 8659, Word: 1
LEVELS, Line: 8660, Word: 1
RECYLE BIN, Line: 8661, Word: 1
SELECT A POINT TO SCALE AROUND..., Line: 8662, Word: 1
DELETE MODELS-->, Line: 8663, Word: 1
SELECT MODELS TO DELETE..., Line: 8664, Word: 1
GEO, Line: 8665, Word: 1
Select points on spline, Line: 8670, Word: 1
Select curve start point, Line: 8671, Word: 1
Select curve end point, Line: 8672, Word: 1
Select source curves to make points, Line: 8673, Word: 1
Make box, Line: 8674, Word: 1
Select box lower left point, Line: 8675, Word: 1
Make circle, Line: 8676, Word: 1
Pick center point, Line: 8677, Word: 1
Pick point on circle, Line: 8678, Word: 1
Define radius, Line: 8679, Word: 1
Define axis vector, Line: 8680, Word: 1
Center of circle point is not on circle plane, Line: 8681, Word: 1
Make line by picking start and end points, Line: 8686, Word: 1
Pick line start point, Line: 8687, Word: 1
Pick line end point, Line: 8688, Word: 1
Make lines by picking points sequentially, Line: 8689, Word: 1
Pick points sequentially, Line: 8690, Word: 1
Make line by start point , length and direction vector definitions, Line: 8692, Word: 1
Select line direction vector, Line: 8693, Word: 1
Make line by  start point , angle and length definitions, Line: 8695, Word: 1
Pick start point of line, Line: 8696, Word: 1
Make points from surface, Line: 8697, Word: 1
Select source surfaces to make points, Line: 8698, Word: 1
Trim surface, Line: 8699, Word: 1
Select surface and trimming curves, Line: 8700, Word: 1
Extrude curves to make surface, Line: 8701, Word: 1
Select curves to extrude, Line: 8706, Word: 1
Select direction vector for extrusion, Line: 8707, Word: 1
Extrude length, Line: 8708, Word: 1
Make ruled surface, Line: 8709, Word: 1
Select first curve set, Line: 8710, Word: 1
Select second curve set, Line: 8711, Word: 1
Revolve curves to make surface, Line: 8712, Word: 1
Select curves, Line: 8713, Word: 1
Select rotation center, Line: 8714, Word: 1
Select rotation axis vector, Line: 8715, Word: 1
The document changed!  Would you like to save before closing ? , Line: 8716, Word: 1
Make lines, Line: 8721, Word: 1
Make circles/arcs, Line: 8722, Word: 1
Make spline curve, Line: 8723, Word: 1
Make fillet, Line: 8724, Word: 1
Make minimum distance line or point between models, Line: 8725, Word: 1
Make surfaces to fill holes, Line: 8726, Word: 1
Project curves, Line: 8727, Word: 1
Split curves, Line: 8728, Word: 1
Make offset curves, Line: 8729, Word: 1
Extend curves, Line: 8734, Word: 1
Single contour wire cut, Line: 8739, Word: 1
Multi contour wire cut, Line: 8740, Word: 1
4 axis wire cut, Line: 8741, Word: 1
Surface wire cutting, Line: 8742, Word: 1
Conic+vertical cut, Line: 8743, Word: 1
Machining interval angle1=, Line: 8748, Word: 1
Machining interval angle2=, Line: 8749, Word: 1
Minimum width=, Line: 8750, Word: 1
Center X=, Line: 8751, Word: 1
Center Y=, Line: 8752, Word: 1
Center Z=, Line: 8753, Word: 1
Radius start=, Line: 8754, Word: 1
Radius end=, Line: 8755, Word: 1
Projection interval angle1=, Line: 8756, Word: 1
Projection interval angle2=, Line: 8757, Word: 1
Offset count=, Line: 8758, Word: 1
Start corner:, Line: 8759, Word: 1
Lower left, Line: 8760, Word: 1
Lower right, Line: 8761, Word: 1
Upper right, Line: 8762, Word: 1
Upper left, Line: 8763, Word: 1
Machine between slope angles:, Line: 8768, Word: 1
OFF, Line: 8769, Word: 1
ON, Line: 8774, Word: 1
OFF, Line: 8775, Word: 1
Adaptive scan:, Line: 8776, Word: 1
ON, Line: 8777, Word: 1
OFF, Line: 8778, Word: 1
Center point:, Line: 8779, Word: 1
POINT, Line: 8780, Word: 1
BOUNDARY CURVES:, Line: 8781, Word: 1
BOUNDARY, Line: 8782, Word: 1
MACHINING SURFACES:, Line: 8783, Word: 1
Previous Tool Diameter=, Line: 8784, Word: 1
Ramp angle=, Line: 8785, Word: 1
Ramp length=, Line: 8786, Word: 1
Ramp helical diameter=, Line: 8787, Word: 1
Draft angle=, Line: 8788, Word: 1
Ramp Type:, Line: 8789, Word: 1
Auto, Line: 8794, Word: 1
Helical, Line: 8795, Word: 1
Zigzag, Line: 8796, Word: 1
Line, Line: 8797, Word: 1
Profile, Line: 8798, Word: 1
Smooth corners:, Line: 8799, Word: 1
ON, Line: 8800, Word: 1
OFF, Line: 8801, Word: 1
Smooth Links:, Line: 8802, Word: 1
ON, Line: 8803, Word: 1
OFF, Line: 8804, Word: 1
Remove corner pegs:, Line: 8805, Word: 1
ON, Line: 8806, Word: 1
OFF, Line: 8807, Word: 1
Rest Machining:, Line: 8808, Word: 1
OFF, Line: 8809, Word: 1
ON, Line: 8814, Word: 1
Offset direction:, Line: 8815, Word: 1
LEFT, Line: 8816, Word: 1
RIGHT, Line: 8817, Word: 1
BOTH DIRECTIONS, Line: 8818, Word: 1
Cut:, Line: 8819, Word: 1
One direction, Line: 8820, Word: 1
Zigzag, Line: 8821, Word: 1
Direction for one way machining:, Line: 8822, Word: 1
Climb, Line: 8823, Word: 1
Conventional, Line: 8824, Word: 1
Machine by:, Line: 8825, Word: 1
Levels, Line: 8826, Word: 1
Regions, Line: 8827, Word: 1
Start:, Line: 8828, Word: 1
Top, Line: 8829, Word: 1
Bottom, Line: 8834, Word: 1
Check collision between points:, Line: 8835, Word: 1
ON, Line: 8836, Word: 1
OFF, Line: 8837, Word: 1
Extend tool to infinity:, Line: 8838, Word: 1
ON , Line: 8839, Word: 1
OFF, Line: 8840, Word: 1
Check collision for link moves:, Line: 8841, Word: 1
ON, Line: 8842, Word: 1
OFF, Line: 8843, Word: 1
Report remaining collisions:, Line: 8844, Word: 1
ON, Line: 8845, Word: 1
OFF, Line: 8846, Word: 1
Drop Tool whenever needed:, Line: 8847, Word: 1
ON, Line: 8848, Word: 1
OFF, Line: 8849, Word: 1
Remove gauging points, Line: 8854, Word: 1
Move along tool axis, Line: 8855, Word: 1
Move along contact line, Line: 8856, Word: 1
Move along Z, Line: 8857, Word: 1
Move along -Z, Line: 8858, Word: 1
Move along X, Line: 8859, Word: 1
Move along -X, Line: 8860, Word: 1
Move along Y, Line: 8861, Word: 1
Move along -Y, Line: 8862, Word: 1
Move in XY plane, Line: 8863, Word: 1
Move in XZ plane, Line: 8864, Word: 1
Move in YZ plane, Line: 8865, Word: 1
Move opt. in XY plane, Line: 8866, Word: 1
Move opt. in XZ plane, Line: 8867, Word: 1
Move opt. in YZ plane, Line: 8868, Word: 1
Move along surface normal, Line: 8869, Word: 1
Report remaining collisions, Line: 8874, Word: 1
Check cutter part of tool:, Line: 8875, Word: 1
Check tool extension:, Line: 8876, Word: 1
ON, Line: 8877, Word: 1
OFF, Line: 8878, Word: 1
ON, Line: 8879, Word: 1
OFF, Line: 8880, Word: 1
Cutter clearence=, Line: 8881, Word: 1
Tool extension clearence=, Line: 8882, Word: 1
Check machining surfaces:, Line: 8883, Word: 1
ON, Line: 8884, Word: 1
OFF, Line: 8885, Word: 1
Thickness for check surfaces=, Line: 8886, Word: 1
PARALLEL CUTS ALONG X AXIS, Line: 8887, Word: 1
PARALLEL CUTS ALONG Y AXIS, Line: 8888, Word: 1
PARALLEL CUTS WITH ANGLE TO X AXIS, Line: 8889, Word: 1
Z CONSTANT MACHINING, Line: 8894, Word: 1
FLAT LANDS MACHINING, Line: 8895, Word: 1
SPIRAL PROJECTION, Line: 8896, Word: 1
